,node,in_degree_centrality,out_degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality,pagerank
350,952678351,0.0004872,0.0004872,0.0,0.0249008,0.0002649,0.0002977
351,952678383,0.0007308,0.0007308,0.0,0.0034115,0.0002799,0.000258
352,952678385,0.0007308,0.0007308,0.0,0.0025312,0.0002787,0.0002295
353,952678390,0.0007308,0.0007308,0.0,0.0546186,0.0002809,0.0002275
354,952678402,0.0007308,0.0007308,0.0,0.0050524,0.0002642,0.0003864
355,952678404,0.0009744,0.0009744,0.0,0.0054566,0.0002684,0.0003004
356,952678407,0.0007308,0.0007308,0.0,0.0059042,0.0002725,0.0001754
357,952678412,0.0007308,0.0007308,0.0,0.053758,0.0002771,0.0002217
358,952678430,0.0007308,0.0007308,0.0,0.0010235,0.0002502,0.0002816
359,952678440,0.0007308,0.0007308,0.0,0.0043726,0.0002582,0.0004451
360,952678479,0.0009744,0.0009744,0.0,0.0010929,0.0002669,0.000333
361,952678487,0.0009744,0.0009744,0.0,0.0017249,0.0002709,0.0002451
362,952678531,0.0002436,0.0002436,0.0,0.0,0.0002649,8.59e-05
363,952678544,0.0002436,0.0002436,0.0,0.0,0.0002739,0.0001231
364,952853643,0.0009744,0.0009744,0.0,0.0007018,0.0002512,0.0003212
365,952853647,0.0009744,0.0009744,0.0,0.0014242,0.0002529,0.0003089
366,952853650,0.0007308,0.0007308,0.0,0.0371316,0.0002562,0.0002175
367,952853670,0.0007308,0.0007308,0.0,0.0020644,0.0002545,0.0002247
368,952853683,0.0007308,0.0007308,0.0,0.0009093,0.0002705,0.0001979
369,952853701,0.0009744,0.0009744,0.0,0.0009084,0.0002729,0.0003008
370,952853704,0.0004872,0.0004872,0.0,0.0197187,0.000275,0.0001537
371,952853719,0.0009744,0.0004872,0.0,0.0051164,0.0002325,0.0002868
372,952853737,0.0007308,0.0007308,0.0,0.0367274,0.0002543,0.0002292
373,952853739,0.0007308,0.0007308,0.0,0.0003193,0.0002494,0.0002819
374,952853747,0.0004872,0.0004872,0.0,0.0159378,0.0002478,0.0001647
375,952853758,0.0004872,0.0004872,0.0,0.0162903,0.0002495,0.0001683
376,952992266,0.0009744,0.0009744,0.0,0.0058216,0.000286,0.0002713
377,952992273,0.0007308,0.0007308,0.0,0.037796,0.0002815,0.0002436
378,952992294,0.0007308,0.0007308,0.0,0.0009501,0.0002834,0.000224
379,952992305,0.0009744,0.0009744,0.0,0.0066299,0.0002877,0.0003458
380,952992391,0.0007308,0.0007308,0.0,0.0063092,0.0002889,0.0003135
381,952992423,0.0007308,0.0007308,0.0,0.0102019,0.0002864,0.0001918
382,952992489,0.0004872,0.0004872,0.0,0.0312847,0.0002858,0.0002381
383,952992493,0.0007308,0.0007308,0.0,0.0012741,0.0002838,0.0002599
384,952992509,0.0007308,0.0007308,0.0,0.0433611,0.0002819,0.0002651
385,952992535,0.0004872,0.0004872,0.0,0.0372087,0.0002913,0.000175
386,953360611,0.0004872,0.0004872,0.0,0.0041332,0.0002317,0.0003301
387,953360616,0.0007308,0.0007308,0.0,0.0017409,0.0002317,0.0005046
388,953360617,0.0007308,0.0007308,0.0,0.0069249,0.000233,0.00021
389,953360619,0.0004872,0.0004872,0.0,0.0060854,0.0002345,0.0003355
390,953360622,0.0004872,0.0004872,0.0,0.0040536,0.0002327,0.0002291
391,953360623,0.0007308,0.0007308,0.0,0.0031192,0.0002286,0.0004526
392,953360624,0.0004872,0.0004872,0.0,0.0036695,0.0002275,0.0001924
393,953360634,0.0007308,0.0007308,0.0,0.0007636,0.0002274,0.0003249
394,953360636,0.0004872,0.0004872,0.0,0.0022325,0.0002284,0.0001711
395,953360639,0.0004872,0.0004872,0.0,0.0029507,0.0002321,0.0003824
396,953360654,0.0004872,0.0004872,0.0,0.005711,0.0002773,0.0001637
397,953360655,0.0004872,0.0007308,0.0,0.0292566,0.0002765,0.0001121
398,953457383,0.0004872,0.0002436,0.0,0.0042632,0.0002426,0.0001899
399,953457387,0.0004872,0.0004872,0.0,0.0108188,0.0002514,0.0002373
400,953457407,0.0004872,0.0004872,0.0,0.0034763,0.0002457,0.0002388
401,953457409,0.0007308,0.0007308,0.0,0.0028134,0.0002407,0.0003281
402,953457421,0.0007308,0.0004872,0.0,0.00613,0.0002415,0.0003216
403,953457430,0.0007308,0.0007308,0.0,0.0038613,0.000236,0.000341
404,953457455,0.0007308,0.0007308,0.0,0.0100706,0.0002456,0.0003086
405,953457461,0.0007308,0.0007308,0.0,0.0062718,0.0002355,0.0003346
406,953457482,0.0007308,0.0007308,0.0,0.0062296,0.0002274,0.0003206
407,953457540,0.0007308,0.0007308,0.0,0.0344738,0.000257,0.0002593
408,953480399,0.0007308,0.0007308,0.0,0.0071792,0.0002312,0.0003355
409,953480425,0.0004872,0.0004872,0.0,0.000704,0.0002208,0.0002584
410,953480465,0.0007308,0.0007308,0.0,0.0022235,0.000227,0.0003912
411,953480468,0.0007308,0.0007308,0.0,0.0015015,0.0002312,0.0003633
412,953480472,0.0007308,0.0007308,0.0,0.0047742,0.0002358,0.0003284
413,953480497,0.0007308,0.0007308,0.0,0.0118663,0.0002404,0.0002732
414,953480511,0.0007308,0.0007308,0.0,0.0218055,0.0002454,0.0002179
415,953540256,0.0007308,0.0007308,0.0,0.0082921,0.0002369,0.0003715
416,953540268,0.0007308,0.0007308,0.0,0.0046019,0.0002339,0.0002652
417,953540290,0.0004872,0.0004872,0.0,0.0010021,0.0002245,0.0002137
418,953540292,0.0002436,0.0002436,0.0,0.0005524,0.0002231,0.0001243
419,953540425,0.0007308,0.0007308,0.0,0.0036831,0.0002316,0.0003222
420,953540468,0.0009744,0.0009744,0.0,0.0106552,0.0002218,0.0004311
421,953540522,0.0007308,0.0007308,0.0,0.0012249,0.0002202,0.0002518
422,953540551,0.0007308,0.0007308,0.0,0.0018344,0.0002286,0.0003379
423,954390935,0.0007308,0.0007308,0.0,0.0006222,0.000286,0.0002273
424,954391064,0.0004872,0.0004872,0.0,0.0105616,0.000265,0.0001631
425,954391073,0.0004872,0.0004872,0.0,0.0152732,0.0003089,0.000328
426,954391086,0.0002436,0.0004872,0.0,0.0598669,0.0003246,0.0001443
427,954391100,0.0004872,0.0002436,0.0,0.0169144,0.0003298,0.0001772
428,954391270,0.0004872,0.0004872,0.0,0.0045586,0.0002202,0.0001153
429,954391300,0.0004872,0.0004872,0.0,0.0011441,0.000221,0.0001849
430,954391357,0.0004872,0.0004872,0.0,0.0002993,0.0002213,0.000214
431,954391411,0.0007308,0.0007308,0.0,0.004806,0.0002272,0.0002539
432,954391421,0.0007308,0.0007308,0.0,0.0038719,0.0002163,0.0002437
433,954391424,0.0009744,0.0007308,0.0,0.0014717,0.0002185,0.0002712
434,954391452,0.0007308,0.0007308,0.0,0.004166,0.0002191,0.0003523
435,954391521,0.0007308,0.0009744,0.0,0.0010814,0.0002138,0.0002333
436,954391524,0.0007308,0.0007308,0.0,0.0024867,0.0002145,0.0002246
437,954391545,0.0007308,0.0007308,0.0,0.0014495,0.0002145,0.0001901
438,954391662,0.0009744,0.0009744,0.0,0.019545,0.0002646,0.0004069
439,954391867,0.0007308,0.0007308,0.0,0.0040193,0.0002181,0.0001642
440,978426813,0.0007308,0.0004872,0.0,0.0026691,0.0002796,0.0006604
441,978426815,0.0004872,0.0002436,0.0,0.002321,0.0002787,0.0004957
442,978426848,0.0007308,0.0009744,0.0,0.0132768,0.0002929,0.0004153
443,978426849,0.0007308,0.0007308,0.0,0.0195178,0.0002803,0.0004948
444,978426865,0.0004872,0.0007308,0.0,0.0262465,0.00029,0.0001255
445,978426867,0.0004872,0.0004872,0.0,0.0050645,0.0002798,0.0003241
446,978426879,0.0007308,0.0007308,0.0,0.03336,0.0002889,0.0001995
447,978565982,0.0009744,0.0009744,0.0,0.0526589,0.0003141,0.0002679
448,978566147,0.0007308,0.0007308,0.0,0.0229149,0.0002841,0.0002081
449,978566150,0.0009744,0.0009744,0.0,0.0383125,0.0002861,0.0004378
450,978566161,0.0009744,0.0009744,0.0,0.0073083,0.0002586,0.0003943
451,978566169,0.0007308,0.0007308,0.0,0.008231,0.0002679,0.0002415
452,978566172,0.0009744,0.0009744,0.0,0.0150807,0.0002731,0.0003443
453,978566238,0.0009744,0.0009744,0.0,0.0204056,0.0002993,0.0004187
454,978566281,0.0007308,0.0007308,0.0,0.0431692,0.0003135,0.000408
455,978566285,0.0007308,0.0007308,0.0,0.0337025,0.0003088,0.0003416
456,978566290,0.0007308,0.0007308,0.0,0.0186117,0.0003045,0.0002216
457,978611244,0.0007308,0.0007308,0.0,0.0061166,0.0003181,0.000281
458,978611280,0.0009744,0.0009744,0.0,0.0797323,0.0003419,0.0003788
459,978611286,0.0007308,0.0007308,0.0,0.0640655,0.0003296,0.0003761
460,979624893,0.0009744,0.0009744,0.0,0.0247233,0.0003212,0.0003822
461,979624896,0.0007308,0.0007308,0.0,0.0522165,0.0003305,0.000215
462,979922904,0.0007308,0.0007308,0.0,0.0119795,0.0002529,0.0002293
463,979922911,0.0009744,0.0009744,0.0,0.0064735,0.0002526,0.0003647
464,979922913,0.0009744,0.0009744,0.0,0.0050301,0.000252,0.0002212
465,979922915,0.0007308,0.0007308,0.0,0.010253,0.0002517,0.0001902
466,979922918,0.0007308,0.0007308,0.0,0.0007962,0.0002479,0.0002423
467,979922928,0.0009744,0.0009744,0.0,0.0198493,0.0002461,0.0003059
468,979922933,0.0009744,0.0009744,0.0,0.0145671,0.0002487,0.0002758
469,979922936,0.0007308,0.0007308,0.0,0.0126799,0.0002536,0.0002096
470,979922940,0.0007308,0.0007308,0.0,0.0013062,0.0002532,0.0002593
471,979922943,0.0007308,0.0007308,0.0,0.0018692,0.0002582,0.0002987
472,979922946,0.0007308,0.0007308,0.0,0.0074517,0.0002596,0.0001409
473,979922958,0.0009744,0.0009744,0.0,0.0017252,0.0002594,0.0003683
474,979922959,0.0009744,0.0009744,0.0,0.0016026,0.0002628,0.0002574
475,979922965,0.0007308,0.0007308,0.0,0.0145313,0.0002653,0.0002211
476,979922998,0.0007308,0.0007308,0.0,0.0004189,0.0002624,0.0001998
477,979923000,0.0007308,0.0007308,0.0,0.0008665,0.0002627,0.0002167
478,979923002,0.0009744,0.0009744,0.0,0.0051957,0.0002627,0.000313
479,979923006,0.0007308,0.0007308,0.0,0.0015159,0.0002624,0.0002564
480,979923013,0.0007308,0.0007308,0.0,0.0006098,0.000259,0.0002273
481,979923016,0.0007308,0.0007308,0.0,0.0068921,0.0002607,0.000264
482,979923021,0.0007308,0.0007308,0.0,0.0017043,0.0002593,0.0001799
483,979923030,0.0007308,0.0007308,0.0,0.0030826,0.000261,0.000234
484,979923037,0.0007308,0.0007308,0.0,0.0031399,0.0002606,0.0002158
485,979923049,0.0009744,0.0009744,0.0,0.0028457,0.0002528,0.0004668
486,979923051,0.0009744,0.0009744,0.0,0.0042516,0.0002529,0.0004338
487,979923076,0.0009744,0.0009744,0.0,0.0027534,0.0002484,0.0003289
488,979923080,0.0009744,0.0009744,0.0,0.0034479,0.000259,0.0003629
489,979923081,0.0004872,0.0004872,0.0,0.0088408,0.0002588,0.0001899
490,979923082,0.0007308,0.0007308,0.0,0.000237,0.000259,0.0002486
491,979923083,0.0007308,0.0007308,0.0,0.0024527,0.0002593,0.000234
492,979923088,0.0007308,0.0007308,0.0,0.0011352,0.0002616,0.0001473
493,979923103,0.0004872,0.0007308,0.0,0.0118633,0.0002538,0.0002335
494,979923105,0.0007308,0.0007308,0.0,0.0024372,0.0002545,0.0003232
495,979923106,0.0004872,0.0004872,0.0,0.001465,0.000256,0.0002069
496,979923107,0.0007308,0.0007308,0.0,0.0009116,0.0002576,0.0004155
497,979923109,0.0009744,0.0009744,0.0,0.0069769,0.0002494,0.0004565
498,979923126,0.0004872,0.0004872,0.0,0.0011537,0.0002625,0.0002005
499,979923138,0.0007308,0.0007308,0.0,0.0030474,0.0002506,0.0003258
500,979923141,0.0007308,0.0007308,0.0,0.010702,0.000246,0.0003377
501,979923154,0.0004872,0.0004872,0.0,0.0110219,0.0002616,0.0002071
502,979923155,0.0007308,0.0007308,0.0,0.0005304,0.0002604,0.0002853
503,979923156,0.0007308,0.0007308,0.0,0.0021662,0.0002621,0.0001365
504,979923170,0.0007308,0.0007308,0.0,0.0165729,0.0002672,0.0001992
505,979923171,0.0009744,0.0009744,0.0,0.0016186,0.0002632,0.0003361
506,979923173,0.0007308,0.0007308,0.0,0.0014828,0.0002613,0.0002035
507,979923177,0.0007308,0.0007308,0.0,0.0147579,0.0002689,0.0002331
508,979923179,0.0009744,0.0009744,0.0,0.001926,0.0002649,0.0003778
509,979923183,0.0007308,0.0007308,0.0,0.0020768,0.000263,0.0002404
510,979923188,0.0007308,0.0004872,0.0,0.0158237,0.0002607,0.0002291
511,979923224,0.0007308,0.0004872,0.0,0.0129694,0.0002597,0.0002268
512,979923225,0.0007308,0.0007308,0.0,0.0109989,0.0002596,0.0002095
513,979923229,0.0009744,0.0009744,0.0,0.0012745,0.0002593,0.0003588
514,979923239,0.0004872,0.0004872,0.0,0.0030331,0.0002314,0.0001444
515,979923242,0.0009744,0.0009744,0.0,0.001443,0.0002333,0.0003995
516,979923246,0.0004872,0.0004872,0.0,0.0036375,0.0002303,0.0001898
517,979923250,0.0009744,0.0009744,0.0,0.0013827,0.0002314,0.0007166
518,979923257,0.0007308,0.0007308,0.0,0.0107091,0.0002481,0.0003473
519,979923259,0.0009744,0.0009744,0.0,0.0185335,0.0002524,0.0003763
520,979923260,0.0004872,0.0007308,0.0,0.0158843,0.0002587,0.0002383
521,979923261,0.0007308,0.0007308,0.0,0.0023167,0.0002613,0.0002469
522,979923262,0.0007308,0.0007308,0.0,0.0101642,0.0002674,0.0001591
523,979923283,0.0007308,0.0007308,0.0,0.0032653,0.0002405,0.0002087
524,979923284,0.0004872,0.0004872,0.0,0.0116457,0.0002417,0.0001594
525,979923289,0.0007308,0.0007308,0.0,0.0002543,0.0002355,0.0002699
526,979923291,0.0004872,0.0004872,0.0,0.002942,0.0002341,0.0001582
527,979923297,0.0004872,0.0004872,0.0,0.0029824,0.0002332,0.0002389
528,979923299,0.0004872,0.0004872,0.0,0.0021517,0.0002328,0.0001431
529,979923306,0.0007308,0.0007308,0.0,0.000657,0.0002388,0.0001993
530,979923321,0.0004872,0.0004872,0.0,0.0031333,0.000238,9.29e-05
531,979923378,0.0007308,0.0007308,0.0,0.0016078,0.0002499,0.0002927
532,979923387,0.0007308,0.0007308,0.0,0.0016283,0.0002458,0.0002311
533,979923392,0.0007308,0.0007308,0.0,0.0017739,0.0002442,0.0002644
534,979923393,0.0004872,0.0007308,0.0,0.0031144,0.0002462,0.0001737
535,979923396,0.0004872,0.0004872,0.0,0.0020852,0.0002411,0.0002775
536,979923403,0.0004872,0.0004872,0.0,0.0022479,0.0002408,0.0002206
537,979923404,0.0007308,0.0007308,0.0,0.0007908,0.000247,0.0002802
538,979923413,0.0007308,0.0004872,0.0,0.0026407,0.0002396,0.0002865
539,979923427,0.0007308,0.0007308,0.0,0.0037661,0.0002307,0.0003174
540,979923428,0.0007308,0.0007308,0.0,0.0033346,0.0002275,0.0002443
541,979923429,0.0007308,0.0004872,0.0,0.0027067,0.000224,0.0003036
542,979923433,0.0007308,0.0007308,0.0,0.002146,0.0002335,0.0003225
543,979923442,0.0007308,0.0009744,0.0,0.005835,0.0002392,0.0002767
544,979923455,0.0004872,0.0004872,0.0,0.0019345,0.0002293,0.0001962
545,979923465,0.0004872,0.0004872,0.0,0.0041746,0.0002355,0.0002479
546,979923470,0.0007308,0.0007308,0.0,0.0178024,0.0002429,0.0002065
547,979923498,0.0007308,0.0004872,0.0,0.0021985,0.0002508,0.0002134
548,979923503,0.0004872,0.0004872,0.0,0.0011841,0.0002459,8.45e-05
549,979923509,0.0007308,0.0007308,0.0,0.0016898,0.0002434,0.0004316
550,979923522,0.0007308,0.0007308,0.0,0.0232127,0.0002468,0.0002423
551,979923529,0.0004872,0.0004872,0.0,0.0066374,0.0002573,0.0002143
552,979923530,0.0004872,0.0004872,0.0,0.004139,0.0002554,0.0001829
553,979923532,0.0004872,0.0004872,0.0,0.0043423,0.0002512,0.0001854
554,979923553,0.0007308,0.0007308,0.0,0.0038105,0.0002668,0.0001788
555,979923555,0.0007308,0.0007308,0.0,0.0033777,0.000271,0.0002113
556,979923558,0.0009744,0.0009744,0.0,0.0097461,0.0002697,0.0003714
557,979923565,0.0007308,0.0007308,0.0,0.0035881,0.0002723,0.0002285
558,979923567,0.0007308,0.0007308,0.0,0.0417459,0.000271,0.0002073
559,979923569,0.0007308,0.0007308,0.0,0.0038037,0.0002736,0.0002366
560,979923578,0.0007308,0.0007308,0.0,0.0039417,0.0002749,0.0002468
561,979923580,0.0007308,0.0007308,0.0,0.0424772,0.0002736,0.000236
562,979923594,0.0007308,0.0007308,0.0,0.0057655,0.0002724,0.0003662
563,979923595,0.0009744,0.0009744,0.0,0.0127458,0.0002702,0.0002869
564,979923597,0.0009744,0.0009744,0.0,0.0029043,0.0002651,0.0002738
565,979923602,0.0007308,0.0007308,0.0,0.0168563,0.0002676,0.0001493
566,979923628,0.0007308,0.0007308,0.0,0.0176162,0.0002777,0.0001958
567,979923640,0.0007308,0.0007308,0.0,0.0083311,0.0002684,0.0002208
568,979923641,0.0004872,0.0004872,0.0,0.0007356,0.0002617,0.0001215
569,979923643,0.0002436,0.0002436,0.0,0.0,0.0002684,0.0001596
570,979923680,0.0007308,0.0007308,0.0,0.0022089,0.0002764,0.0002927
571,979923712,0.0007308,0.0007308,0.0,0.0063773,0.0002767,0.0001925
572,979923714,0.0007308,0.0007308,0.0,0.0427565,0.0002749,0.000242
573,979923715,0.0007308,0.0007308,0.0,0.0077953,0.0002774,0.0002144
574,979923727,0.0007308,0.0007308,0.0,0.0008188,0.0002648,0.0003618
575,979923738,0.0002436,0.0004872,0.0,0.0103759,0.0002625,0.000119
576,979923741,0.0007308,0.0004872,0.0,0.0061895,0.0002648,0.0003047
577,979923744,0.0007308,0.0007308,0.0,0.0026094,0.0002595,0.0002508
578,979923758,0.0007308,0.0007308,0.0,0.0160162,0.0002662,0.0002485
579,979923760,0.0009744,0.0009744,0.0,0.00199,0.0002649,0.0003686
580,979923762,0.0007308,0.0007308,0.0,0.0071393,0.0002648,0.0002184
581,979923781,0.0007308,0.0007308,0.0,0.0116846,0.0002517,0.0002281
582,979923787,0.0004872,0.0004872,0.0,0.0101667,0.0002643,0.0001469
583,979923911,0.0007308,0.0007308,0.0,0.0348227,0.0003134,0.0002728
584,980049404,0.0004872,0.0002436,0.0,0.0,0.0002196,7.31e-05
585,988374772,0.0007308,0.0007308,0.0,0.007903,0.000288,0.000224
586,988374773,0.0009744,0.0009744,0.0,0.00946,0.0002775,0.0005629
587,988374774,0.0004872,0.0004872,0.0,0.0,0.0002726,0.0002475
588,988459796,0.0004872,0.0004872,0.0,0.0795122,0.0003217,0.0002032
589,988459801,0.0004872,0.0004872,0.0,0.0044655,0.000317,0.0002672
590,988459815,0.0007308,0.0007308,0.0,0.002654,0.0003134,0.0005601
591,988459818,0.0007308,0.0007308,0.0,0.002045,0.00031,0.0002398
592,988459826,0.0007308,0.0007308,0.0,0.0201075,0.0003216,0.0003875
593,988459843,0.0007308,0.0007308,0.0,0.0365821,0.0003316,0.0002496
594,988459850,0.0004872,0.0004872,0.0,0.0736863,0.000337,0.0001927
595,988459865,0.0004872,0.0004872,0.0,0.0748054,0.0003246,0.0002122
596,988459867,0.0007308,0.0007308,0.0,0.0866973,0.0003252,0.0002936
597,988459899,0.0009744,0.0009744,0.0,0.0854344,0.000322,0.0004187
598,988459900,0.0007308,0.0007308,0.0,0.0012907,0.0003138,0.0001986
599,988459910,0.0007308,0.0007308,0.0,0.0154345,0.0003024,0.0003731
600,988459923,0.0004872,0.0007308,0.0,0.0835725,0.0003307,0.0001887
601,988459951,0.0004872,0.0004872,0.0,0.0174045,0.0003089,0.0005149
602,988460006,0.0004872,0.0004872,0.0,0.0733609,0.0003375,0.0002103
603,988460017,0.0007308,0.0007308,0.0,0.1140573,0.0003124,0.0002749
604,988460080,0.0007308,0.0007308,0.0,0.03738,0.0003324,0.0003014
605,988460081,0.0004872,0.0004872,0.0,0.0059425,0.0003247,0.0002332
606,988460099,0.0004872,0.0004872,0.0,0.006487,0.0003235,0.0001947
607,988460288,0.0002436,0.0002436,0.0,0.0,0.0002604,0.0001165
608,988460446,0.0002436,0.0004872,0.0,0.0117766,0.0002797,0.0001591
609,988460449,0.0004872,0.0004872,0.0,0.0038066,0.0002802,0.0004191
610,988470190,0.0007308,0.0007308,0.0,0.0180851,0.0003047,0.0003492
611,988470200,0.0007308,0.0007308,0.0,0.0439363,0.0003059,0.0002238
612,988470204,0.0009744,0.0009744,0.0,0.0396273,0.0002991,0.0003871
613,988470207,0.0007308,0.0007308,0.0,0.0256694,0.000296,0.0001886
614,988470209,0.0007308,0.0007308,0.0,0.0253564,0.000293,0.0002494
615,988470212,0.0007308,0.0007308,0.0,0.0252078,0.000285,0.0003178
616,988470220,0.0009744,0.0009744,0.0,0.0303169,0.0002801,0.0004193
617,988470228,0.0007308,0.0007308,0.0,0.0438675,0.0002962,0.0001386
618,988470239,0.0007308,0.0007308,0.0,0.0088055,0.0002855,0.0002329
619,996955827,0.0009744,0.0009744,0.0,0.0080282,0.0002398,0.0005017
620,996955829,0.0007308,0.0007308,0.0,0.0123966,0.0002282,0.0002602
621,996955831,0.0007308,0.0007308,0.0,0.0119445,0.0002276,0.0003168
622,996955837,0.0007308,0.0007308,0.0,0.0048352,0.0002217,0.0002644
623,996955838,0.0004872,0.0004872,0.0,0.0056734,0.0002272,0.0002014
624,996955841,0.0007308,0.0007308,0.0,0.0075988,0.0002339,0.0002707
625,996955846,0.0007308,0.0007308,0.0,0.0128215,0.0002301,0.000212
626,996955851,0.0007308,0.0007308,0.0,0.0002151,0.0002304,0.0003522
627,996955856,0.0007308,0.0007308,0.0,0.0326608,0.0002381,0.0002202
628,996955865,0.0007308,0.0007308,0.0,0.0130975,0.0002365,0.0003426
629,996955867,0.0009744,0.0009744,0.0,0.0220615,0.0002444,0.0004055
630,996955880,0.0007308,0.0004872,0.0,5.58e-05,0.0002293,0.0004931
631,996955911,0.0007308,0.0007308,0.0,0.0010411,0.0002331,0.0002195
632,996955914,0.0004872,0.0004872,0.0,0.0009457,0.0002334,0.0002071
633,996955926,0.0007308,0.0007308,0.0,0.0229268,0.0002383,0.0002242
634,996955935,0.0007308,0.0004872,0.0,0.0143173,0.0002261,0.0003677
635,996955938,0.0007308,0.0007308,0.0,0.0150168,0.0002308,0.0003452
636,996955947,0.0007308,0.0007308,0.0,0.0227306,0.0002347,0.0002351
637,996955955,0.0004872,0.0007308,0.0,0.0234696,0.0002426,0.0001439
638,996955956,0.0007308,0.0007308,0.0,0.024676,0.0002519,0.0002206
639,996955964,0.0007308,0.0007308,0.0,0.0251471,0.0002544,0.0002104
640,996955978,0.0007308,0.0007308,0.0,0.0013966,0.000243,0.0003822
641,996955988,0.0007308,0.0007308,0.0,0.0090777,0.0002415,0.0004247
642,997164074,0.0007308,0.0009744,0.0,0.0014655,0.0002416,0.0002621
643,997164087,0.0007308,0.0007308,0.0,0.0017917,0.0002382,0.0002669
644,997164090,0.0007308,0.0007308,0.0,0.0002039,0.0002347,0.0002572
645,997164103,0.0007308,0.0007308,0.0,0.0015932,0.0002384,0.0002612
646,997164106,0.0007308,0.0007308,0.0,0.0097117,0.0002396,0.0002506
647,997164112,0.0009744,0.0009744,0.0,0.0145958,0.0002458,0.0003512
648,997164142,0.0007308,0.0007308,0.0,0.0143121,0.000245,0.0002766
649,997164151,0.0007308,0.0007308,0.0,0.0240721,0.0002454,0.00029
650,997164170,0.0007308,0.0007308,0.0,0.0479607,0.0002494,0.0002843
651,997164224,0.0009744,0.0009744,0.0,0.0072667,0.0002353,0.000413
652,997164225,0.0007308,0.0007308,0.0,0.0065236,0.0002306,0.0002355
653,997164231,0.0007308,0.0007308,0.0,0.0009768,0.0002199,0.0001662
654,997164252,0.0007308,0.0007308,0.0,0.0335403,0.0002431,0.0002239
655,997164256,0.0007308,0.0009744,0.0,0.0106371,0.0002437,0.0003322
656,997164258,0.0007308,0.0004872,0.0,0.0022287,0.0002393,0.0002324
657,997164260,0.0007308,0.0007308,0.0,0.0012917,0.0002363,0.000155
658,997164447,0.0007308,0.0007308,0.0,0.0382782,0.0003008,0.0002236
659,997164449,0.0004872,0.0007308,0.0,0.0056631,0.0002982,0.0001764
660,997164450,0.0004872,0.0004872,0.0,0.0051139,0.0002946,0.0001957
661,997164520,0.0007308,0.0007308,0.0,0.0017595,0.0002945,0.0004747
662,997164521,0.0004872,0.0004872,0.0,0.0185308,0.0002968,0.0003599
663,997164576,0.0004872,0.0004872,0.0,0.0053676,0.0002911,0.0003187
664,997164582,0.0004872,0.0002436,0.0,0.0117766,0.0002869,0.0001442
665,997164599,0.0007308,0.0007308,0.0,0.0026054,0.0003033,0.0002862
666,997164609,0.0007308,0.0007308,0.0,0.0104417,0.0002974,0.0002616
